cod_municipio,parede_total,familias_cadastradas,parede_porcentagem
170390,4512,6652.0,0.6782922429344558
292260,8410,12402.0,0.6781164328334139
210580,7000,10334.0,0.6773756531836655
312030,5489,8104.0,0.677319842053307
510626,3517,5195.0,0.6769971126082772
421567,1297,1916.0,0.6769311064718163
314053,5225,7723.0,0.6765505632526221
520580,5576,8248.0,0.6760426770126091
241450,7511,11116.0,0.6756926952141058
170825,2651,3926.0,0.6752419765664799
150790,15767,23352.0,0.6751884206920178
210810,11766,17428.0,0.6751204957539592
150350,26097,38666.0,0.6749340505870791
251272,3555,5268.0,0.6748291571753986
241255,6584,9763.0,0.6743828741165625
130140,17891,26533.0,0.6742923906079222
421340,3663,5433.0,0.6742131419105467
150610,8231,12214.0,0.6738988046504012
420215,620,921.0,0.6731813246471227
317210,3081,4577.0,0.6731483504478917
150178,32208,47867.0,0.6728643950947417
150820,38631,57459.0,0.6723228737012479
210340,30879,45949.0,0.672027682865786
220380,3804,5661.0,0.6719660837307896
171395,2427,3612.0,0.6719269102990033
430461,515,767.0,0.6714471968709257
241310,5777,8613.0,0.6707302914199466
241320,2287,3411.0,0.6704778657285254
130110,22180,33109.0,0.6699084840979794
210083,14650,21870.0,0.66986739826246
220170,3681,5501.0,0.6691510634430103
150360,63715,95264.0,0.6688255794423916
170040,4556,6812.0,0.6688197298884322
312220,4106,6141.0,0.6686207458068718
420415,914,1367.0,0.6686174103877103
210409,8951,13429.0,0.6665425571524313
220325,2872,4311.0,0.6662027371839481
292045,11497,17258.0,0.6661837988179395
210047,16492,24771.0,0.6657785313471398
220340,4211,6341.0,0.664090837407349
211170,17465,26307.0,0.6638917398411069
221090,3409,5135.0,0.663875365141188
421415,509,767.0,0.6636245110821382
432252,1169,1762.0,0.6634506242905789
220558,3505,5284.0,0.6633232399697199
160060,78546,118465.0,0.6630312750601444
150803,21737,32797.0,0.6627740342104461
520929,1575,2379.0,0.6620428751576293
410395,2205,3331.0,0.6619633743620534
315040,2454,3708.0,0.6618122977346278
220130,2648,4003.0,0.6615038720959281
241280,6219,9421.0,0.6601210062626048
430783,848,1285.0,0.6599221789883268
210055,4969,7531.0,0.6598061346434736
291955,50482,76555.0,0.659421331069166
130150,9493,14397.0,0.6593734805862332
310870,2270,3444.0,0.6591173054587689
150430,20247,30738.0,0.6586960765176655
317005,6420,9751.0,0.65839401087068
292303,8307,12619.0,0.6582930501624534
421330,1535,2332.0,0.6582332761578045
310790,4578,6964.0,0.657380815623205
314610,24121,36705.0,0.657158425282659
211027,9151,13929.0,0.6569746571900352
120030,15179,23112.0,0.6567583939079266
421280,6674,10166.0,0.6565020657092269
352870,2086,3178.0,0.6563876651982379
240530,5668,8636.0,0.6563223714682723
120032,4166,6348.0,0.6562696912413358
420100,3691,5625.0,0.6561777777777777
430720,1893,2885.0,0.6561525129982669
210430,5242,7992.0,0.6559059059059059
431840,7226,11025.0,0.6554195011337869
150190,19192,29296.0,0.6551064991807756
280070,4093,6252.0,0.6546705054382598
270850,21687,33129.0,0.6546228379969211
292145,6355,9709.0,0.654547327222165
150470,50836,77716.0,0.6541252766483092
431915,2855,4366.0,0.6539166284928997
211240,24201,37105.0,0.6522301576606926
241500,1884,2889.0,0.652128764278297
220920,3798,5828.0,0.651681537405628
510450,1288,1977.0,0.6514921598381386
316890,2793,4291.0,0.6508972267536705
220290,16482,25323.0,0.650870749911148
313200,2706,4158.0,0.6507936507936508
315050,2790,4291.0,0.6501980890235376
110006,3453,5313.0,0.6499153020892151
150277,13879,21358.0,0.6498267628055061
421223,1038,1598.0,0.6495619524405507
292640,19005,29259.0,0.6495437301343177
500480,4659,7174.0,0.6494284917758573
130180,10462,16116.0,0.649168528170762
210735,10517,16216.0,0.6485569807597434
293180,11050,17043.0,0.6483600305110603
280730,2404,3709.0,0.6481531410083581
316330,2492,3845.0,0.6481144343302991
251650,10042,15517.0,0.6471611780627698
240540,5482,8480.0,0.6464622641509434
171320,9128,14123.0,0.6463216030588402
220191,3799,5878.0,0.6463082681184076
210870,17261,26724.0,0.6458988175422841
430064,2798,4332.0,0.6458910433979687
250890,28719,44522.0,0.6450518844616144
210203,16284,25264.0,0.6445535148828372
270150,7520,11671.0,0.6443321052180618
316350,3442,5345.0,0.6439663236669785
292105,7767,12065.0,0.6437629506837961
411930,12260,19052.0,0.6435019945412556
150495,13325,20718.0,0.6431605367313448
150690,6385,9928.0,0.6431305398871877
412175,3128,4867.0,0.6426957057735772
210830,20569,32031.0,0.642159158315382
431470,3310,5160.0,0.6414728682170543
510385,2973,4636.0,0.6412855910267472
251670,11223,17550.0,0.6394871794871795
160020,6163,9643.0,0.6391164575339625
211085,4962,7774.0,0.6382814509904811
211270,22993,36037.0,0.6380386824652441
291700,22782,35711.0,0.6379546918316485
315560,15629,24502.0,0.6378662966288466
430670,1408,2210.0,0.63710407239819
210465,5967,9367.0,0.6370235934664247
431170,1101,1730.0,0.6364161849710983
220460,2691,4230.0,0.6361702127659574
431000,3247,5108.0,0.6356695379796398
220635,4091,6437.0,0.6355445083113251
220525,3220,5068.0,0.6353591160220995
290550,9975,15719.0,0.6345823525669572
130380,18143,28621.0,0.633905174522204
420775,722,1139.0,0.6338893766461808
315520,2607,4114.0,0.6336898395721925
520530,5973,9426.0,0.6336728198599618
250140,5170,8171.0,0.6327254925957655
210440,9617,15205.0,0.632489312726077
150110,10944,17314.0,0.6320896384428786
317140,2243,3551.0,0.6316530554773303
291300,9091,14399.0,0.6313632891172998
312620,5857,9287.0,0.6306665230968019
250930,5377,8526.0,0.6306591602158105
130030,37892,60099.0,0.6304930198505799
240080,6690,10618.0,0.6300621585986061
130195,5742,9118.0,0.6297433647729765
311250,3173,5047.0,0.6286903110758867
317190,2510,3994.0,0.628442663995994
160050,15355,24456.0,0.6278622832842656
220995,3237,5156.0,0.627812257564003
412420,1198,1910.0,0.6272251308900524
210590,9085,14486.0,0.6271572552809609
270620,2701,4316.0,0.6258109360518999
316590,3007,4814.0,0.6246364769422518
260545,301,482.0,0.6244813278008299
260970,13092,20967.0,0.6244097868078409
431310,1219,1954.0,0.6238485158648925
220850,6755,10835.0,0.6234425473004154
210542,14304,22945.0,0.6234037916757463
220060,6625,10632.0,0.6231188863807374
292120,16629,26729.0,0.6221332634965767
210350,21757,34987.0,0.6218595478320519
312460,1151,1853.0,0.6211548839719374
421440,1616,2603.0,0.6208221283134845
316245,7237,11662.0,0.6205625107185732
430695,892,1438.0,0.6203059805285118
220557,3850,6213.0,0.6196684371479156
316880,2697,4355.0,0.6192881745120551
210380,12367,19980.0,0.618968968968969
510617,2460,3975.0,0.6188679245283019
354230,1919,3102.0,0.6186331399097357
280280,8786,14223.0,0.6177318427898474
210408,5939,9621.0,0.6172954994283338
312825,3548,5752.0,0.6168289290681502
110009,10321,16739.0,0.6165840253300675
150307,13171,21363.0,0.6165332584374854
250410,1593,2584.0,0.6164860681114551
290710,21060,34162.0,0.6164744452900884
313340,3965,6437.0,0.615970172440578
211090,6833,11101.0,0.6155301324205027
430585,467,759.0,0.6152832674571805
421715,392,638.0,0.6144200626959248
291760,25727,41908.0,0.6138923355922496
220555,8758,14270.0,0.6137351086194814
292760,8829,14395.0,0.6133379645710316
220675,2836,4625.0,0.6131891891891892
150309,14830,24227.0,0.6121269657819788
291810,24939,40774.0,0.6116397704419483
150175,4539,7427.0,0.61114851218527
430163,8128,13308.0,0.6107604448452059
240185,3055,5003.0,0.6106336198281032
430805,921,1509.0,0.610337972166998
270570,12691,20807.0,0.6099389628490411
240615,2866,4703.0,0.6093982564320647
315650,4103,6739.0,0.6088440421427511
150835,8146,13385.0,0.6085917071348524
431250,4431,7286.0,0.6081526214658248
421775,484,796.0,0.6080402010050251
171270,1047,1725.0,0.6069565217391304
130250,59110,97388.0,0.6069536287838337
220100,3078,5080.0,0.6059055118110236
431213,611,1009.0,0.6055500495540139
420440,1957,3235.0,0.6049459041731067
220795,3037,5024.0,0.6044984076433121
432035,1596,2642.0,0.6040878122634368
210355,8145,13489.0,0.6038253391652457
160055,3864,6401.0,0.6036556788001874
312650,4628,7670.0,0.6033898305084746
150548,23741,39437.0,0.6019981235895225
210770,13377,22221.0,0.6019981098960443
292210,15126,25145.0,0.6015510041757804
354440,1360,2264.0,0.6007067137809188
510010,4041,6734.0,0.6000891000891001
220217,5210,8689.0,0.5996087006560018
315510,3080,5138.0,0.5994550408719346
420287,1076,1795.0,0.5994428969359331
150565,9924,16556.0,0.5994201497946364
150619,14797,24719.0,0.5986083579432825
210610,6595,11038.0,0.5974814277948903
230300,11092,18579.0,0.5970181387588137
150805,8052,13505.0,0.5962236208811551
210780,15700,26341.0,0.596029004213963
210500,13386,22465.0,0.5958602270198086
220490,5180,8701.0,0.5953338696701529
250690,15779,26513.0,0.5951420058084713
210740,11058,18598.0,0.5945800623722981
270490,1925,3239.0,0.5943192343315838
211010,14758,24855.0,0.5937638302152485
150290,24818,41861.0,0.5928668689233415
431406,1247,2106.0,0.5921177587844254
310570,2765,4676.0,0.5913173652694611
315765,4556,7721.0,0.590079005310193
312790,510,866.0,0.5889145496535797
290830,9321,15850.0,0.5880757097791798
250403,5225,8888.0,0.5878712871287128
510650,16729,28499.0,0.5870030527386926
312430,19794,33758.0,0.5863499022453937
431365,5332,9095.0,0.5862561847168775
210150,9888,16874.0,0.5859902809055352
290250,8804,15025.0,0.5859567387687188
290860,14082,24059.0,0.5853111101874559
250355,4797,8204.0,0.5847147732813262
110080,14138,24241.0,0.5832267645724186
251620,43539,74659.0,0.5831714863579742
316410,2685,4613.0,0.582050726208541
270540,4789,8249.0,0.5805552188144018
241105,2264,3902.0,0.5802152742183496
140028,4457,7690.0,0.5795838751625487
314465,4943,8534.0,0.5792125615186313
313835,2023,3493.0,0.5791583166332666
172110,3571,6173.0,0.5784869593390571
314350,2023,3498.0,0.5783304745568897
270680,13891,24030.0,0.5780690803162714
210510,13997,24237.0,0.5775054668482072
130006,5501,9541.0,0.5765643014359082
315790,7405,12846.0,0.5764440292698116
430692,425,738.0,0.575880758807588
311740,2033,3531.0,0.5757575757575758
210920,6445,11198.0,0.575549205215217
170300,4556,7916.0,0.5755432036382011
210160,45831,79681.0,0.5751810343745686
140030,13860,24108.0,0.5749128919860628
130050,15482,26942.0,0.5746418231757108
316620,4883,8498.0,0.5746057895975524
420127,702,1222.0,0.574468085106383
210370,24946,43484.0,0.57368227393984
170305,1379,2406.0,0.5731504571903574
210130,8597,15005.0,0.5729423525491503
421230,1409,2461.0,0.5725314912637139
314625,3420,5976.0,0.572289156626506
211200,4297,7509.0,0.5722466373684911
431540,3828,6691.0,0.5721117919593484
411170,1706,2982.0,0.5720992622401073
220323,3535,6192.0,0.5708979328165374
150590,17926,31413.0,0.5706554611148251
250375,2700,4732.0,0.5705832628909552
510558,4806,8425.0,0.5704451038575667
210840,10151,17847.0,0.5687790665097776
292575,14046,24708.0,0.5684798445847499
312380,4538,7995.0,0.5676047529706066
210040,4430,7809.0,0.5672941477782046
220755,3106,5476.0,0.5672023374726077
430360,1878,3313.0,0.5668578327799577
250160,8001,14139.0,0.5658816040738384
432067,1727,3053.0,0.5656731084179496
241445,2826,4997.0,0.5655393235941565
420768,3015,5332.0,0.5654538634658665
500020,7406,13103.0,0.5652140731130275
312260,2150,3812.0,0.5640083945435467
220595,5678,10068.0,0.5639650377433453
210730,2906,5153.0,0.5639433339802057
290740,2234,3967.0,0.5631459541215024
431142,1361,2419.0,0.5626291856138901
220552,3256,5788.0,0.5625431928127159
292980,8250,14675.0,0.5621805792163543
316447,4632,8249.0,0.5615226088010667
210215,4830,8606.0,0.5612363467348361
250527,3510,6261.0,0.5606133205558218
310100,7844,13995.0,0.5604858878170775
211174,5691,10155.0,0.5604135893648449
431046,210,375.0,0.56
311115,3032,5416.0,0.5598227474150664
270210,12237,21862.0,0.5597383587960846
315900,1788,3197.0,0.559274319674695
220680,6297,11260.0,0.5592362344582593
421890,2216,3969.0,0.5583270345175108
431920,2804,5025.0,0.5580099502487562
130360,6130,10986.0,0.5579828873111232
211210,12106,21703.0,0.5578030687001797
251570,1872,3362.0,0.5568114217727543
220620,18181,32707.0,0.5558748891674565
210930,5753,10370.0,0.5547733847637416
312530,1490,2686.0,0.5547282204020849
210020,16541,29896.0,0.5532847203639283
150720,17650,31918.0,0.5529795099943605
130083,5822,10539.0,0.5524243286839359
431344,707,1282.0,0.5514820592823713
240100,22638,41141.0,0.5502540045210375
430005,748,1362.0,0.5491923641703378
120045,12317,22436.0,0.5489837760741665
315760,2501,4559.0,0.5485852160561526
220545,2945,5374.0,0.5480089318943059
317220,678,1238.0,0.5476575121163166
210690,18591,33977.0,0.5471642581746475
291410,5911,10824.0,0.5461012564671102
220554,1913,3506.0,0.5456360524814603
110020,192140,352254.0,0.5454586747063199
431846,614,1126.0,0.5452930728241563
110007,2473,4542.0,0.5444738000880669
210890,9749,17917.0,0.5441201093933136
150200,11932,21931.0,0.5440700378459714
220585,4054,7464.0,0.5431404072883173
311890,3859,7109.0,0.5428330285553523
210190,11118,20482.0,0.5428180841714676
293120,10744,19838.0,0.541586853513459
430066,216,399.0,0.5413533834586466
311480,2366,4379.0,0.5403060059374286
314370,1513,2806.0,0.5392017106200998
150830,26579,49376.0,0.5382979585223591
312235,4433,8250.0,0.5373333333333333
240560,7790,14507.0,0.5369821465499414
291905,4386,8178.0,0.5363169479090242
140047,12413,23157.0,0.5360366195966663
314315,1951,3649.0,0.534667032063579
210250,11699,21896.0,0.5342985020094995
270460,7561,14152.0,0.5342707744488412
251250,24113,45214.0,0.5333082673508206
150070,17647,33102.0,0.5331097818862909
316805,2422,4546.0,0.5327760668719753
211167,3277,6161.0,0.5318941730238598
315750,2589,4873.0,0.5312948902113688
315490,5629,10601.0,0.5309876426752194
140015,10771,20394.0,0.528145532999902
220300,3700,7007.0,0.5280433851862423
210390,6094,11546.0,0.527801836133726
432200,7584,14386.0,0.5271792020019463
315240,4922,9353.0,0.5262482625895435
211125,3510,6693.0,0.5244285073957866
421830,3839,7333.0,0.5235237965362062
311520,1295,2475.0,0.5232323232323233
160005,2879,5504.0,0.5230741279069767
421550,4573,8744.0,0.5229871912168343
210320,52685,100741.0,0.5229747570502576
210535,6886,13181.0,0.5224186328806616
280340,10116,19428.0,0.5206917850525016
312670,11840,22758.0,0.5202566130591441
292370,21540,41403.0,0.5202521556408956
220937,2735,5259.0,0.5200608480699753
211163,2712,5216.0,0.5199386503067485
520495,3205,6177.0,0.5188602881657762
431445,915,1765.0,0.5184135977337111
312890,4507,8697.0,0.5182246751753479
211153,5487,10596.0,0.5178369195922989
410845,2328,4499.0,0.5174483218492999
210547,6763,13083.0,0.5169303676526791
412290,2036,3946.0,0.5159655347187024
210312,5389,10467.0,0.5148562147702302
140060,4278,8339.0,0.5130111524163569
210710,9794,19101.0,0.5127480236636826
315230,5670,11071.0,0.5121488573751242
312083,2126,4159.0,0.5111805722529454
313510,29862,58494.0,0.5105138988614217
220370,16767,32865.0,0.5101780009128252
314010,2544,4989.0,0.5099218280216476
171240,1377,2701.0,0.5098111810440578
314530,10323,20265.0,0.50940044411547
120043,2789,5483.0,0.5086631406164508
220140,4369,8602.0,0.5079051383399209
421680,3507,6908.0,0.5076722640416907
211102,6016,11885.0,0.5061842658813631
315710,3312,6563.0,0.504647264970288
211100,13466,26690.0,0.5045335331584864
311547,3346,6639.0,0.5039915649947281
510726,1671,3323.0,0.5028588624736684
210923,3511,6985.0,0.5026485325697924
313065,3183,6355.0,0.5008654602675059
210880,7321,14655.0,0.49955646537018084
291660,3659,7327.0,0.49938583321959873
270780,3743,7504.0,0.49880063965884863
315415,2756,5534.0,0.4980122876761836
310665,2619,5259.0,0.4980034227039361
250580,1876,3778.0,0.4965590259396506
432195,1844,3726.0,0.4949006977992485
150010,97966,198003.0,0.49477028125836475
421205,457,924.0,0.4945887445887446
220045,2847,5758.0,0.4944425147620702
210640,8793,17824.0,0.4933236086175943
280300,24665,50289.0,0.4904651116546362
220975,1353,2770.0,0.4884476534296029
150780,9097,18640.0,0.4880364806866953
210660,13927,28570.0,0.4874693734686734
510350,5935,12187.0,0.4869943382292607
430637,916,1885.0,0.48594164456233424
160010,3993,8218.0,0.48588464346556337
291910,6606,13604.0,0.48559247280211704
130020,4958,10216.0,0.48531714956930305
431642,1166,2411.0,0.4836167565325591
211030,6607,13690.0,0.48261504747991235
293345,6902,14306.0,0.4824549140220886
270130,8924,18499.0,0.48240445429482676
430830,3660,7593.0,0.4820229158435401
315890,3228,6710.0,0.4810730253353204
520960,2061,4287.0,0.4807557732680196
150120,14433,30114.0,0.4792787407850169
130300,8903,18576.0,0.4792743324720069
210940,6033,12588.0,0.47926596758817924
130070,13264,27699.0,0.47886205278168886
210240,4285,8952.0,0.4786639857015192
150300,6122,12817.0,0.4776468752438168
251290,14695,30819.0,0.4768162497160842
130280,6577,13858.0,0.47459950930870254
431575,686,1447.0,0.47408431237042153
211140,7779,16468.0,0.47237065824629587
150812,11728,24871.0,0.47155321458727034
430537,965,2048.0,0.47119140625
500795,5414,11491.0,0.4711513358280393
432085,720,1529.0,0.4708960104643558
110110,3105,6614.0,0.46945872391895976
311050,5545,11813.0,0.4693981207144671
210970,2898,6189.0,0.46825012118274356
160021,2182,4680.0,0.46623931623931625
210845,10163,21867.0,0.4647642566424292
220530,2815,6058.0,0.4646748101683724
520160,1524,3280.0,0.46463414634146344
220275,4462,9608.0,0.46440466278101583
314230,1523,3284.0,0.4637637028014616
260700,12951,27973.0,0.4629821613698924
350275,5460,11794.0,0.4629472613193149
210663,5009,10820.0,0.46293900184842884
316150,3799,8221.0,0.4621092324534728
220285,2821,6127.0,0.4604210869920026
250250,8181,17773.0,0.46030495695718227
510260,3128,6805.0,0.45966201322556943
210030,7371,16068.0,0.4587378640776699
293350,9928,21642.0,0.45873763977451254
150815,16254,35485.0,0.4580526983232352
150275,13346,29218.0,0.4567732219864467
431990,12151,26619.0,0.45647845523873926
210400,7533,16511.0,0.4562412936829992
430340,1088,2393.0,0.45465942331801085
421200,1384,3050.0,0.45377049180327866
313230,4688,10332.0,0.4537359659310879
210237,6714,14832.0,0.4526699029126214
250905,4131,9151.0,0.4514260736531527
