cod_municipio,obitos_resp,pop_2021,obitos_resp_100k
3530201,43,18338,234.4857672592431
3530300,51,60303,84.57290682055618
3530409,7,4919,142.3053466151657
3530508,389,68980,563.9315743693825
3530607,3203,450785,710.5382832170546
3530706,760,153033,496.62491096691565
3530805,495,93650,528.5638013881473
3531001,5,2267,220.55580061755623
3531100,200,57648,346.9331112961421
3531209,12,8111,147.94723215386512
3531308,275,50772,541.6371228236036
3531407,58,25373,228.58944547353485
3531506,49,18968,258.3298186419232
3531605,4,4166,96.01536245799328
3531704,6,4696,127.76831345826236
3531803,85,60754,139.90848339204004
3531902,68,33288,204.27781783225186
3532009,15,13781,108.84551193672448
3532058,4,4795,83.42022940563086
3532108,3,4506,66.57789613848202
3532207,1,4904,20.391517128874387
3532405,41,18698,219.2747887474596
3532504,25,8923,280.1748290933543
3532603,69,11527,598.5946039732801
3532702,3,5298,56.625141562853905
3532801,9,7068,127.33446519524618
3532827,4,9860,40.56795131845842
3532843,2,1852,107.9913606911447
3532868,2,1278,156.49452269170578
3532900,32,11355,281.81417877586966
3533007,39,21689,179.81465258886993
3533106,1,2325,43.01075268817204
3533205,4,4053,98.69232667160128
3533254,2,5945,33.6417157275021
3533304,2,4160,48.07692307692308
3533403,144,60956,236.2359734890741
3533502,207,41414,499.8309750325977
3533601,16,7478,213.96095212623698
3533700,2,4291,46.60918200885575
3533809,2,2471,80.93889113719142
3533908,200,55130,362.7788862688192
3534005,3,4422,67.84260515603799
3534104,6,6542,91.71507184347294
3534203,12,7194,166.80567139282735
3534302,120,44360,270.5139765554554
3534401,2998,699944,428.319979884105
3534609,158,33000,478.7878787878788
3534708,444,114352,388.2748006156429
3534757,21,10539,199.25989183034443
3534807,4,8620,46.403712296983755
3534906,30,14263,210.3344317464769
3535002,13,13123,99.06271431837233
3535101,3,13486,22.245291413317513
3535200,18,9227,195.07965752682344
3535309,70,22272,314.29597701149424
3535408,48,15862,302.6100113478754
3535507,199,45945,433.1265643704429
3535606,20,18263,109.51103323659859
3535705,2,6496,30.788177339901477
3535804,43,20395,210.8359892130424
3535903,6,4095,146.5201465201465
3536000,14,10949,127.86555849849302
3536109,10,6508,153.65703749231716
3536208,463,19723,2347.513055823151
3536257,2,2169,92.20839096357768
3536307,48,14807,324.1710002026069
3536406,2,7454,26.83123155352831
3536505,345,112003,308.0274635500835
3536604,16,8959,178.5913606429289
3536703,94,47111,199.52877247351998
3536901,3,2481,120.91898428053204
3537008,51,16811,303.37279162453154
3537107,128,48463,264.1190186327714
3537206,13,11421,113.82540933368357
3537305,358,63757,561.5069717834905
3537404,60,25677,233.67215796237878
3537503,18,8773,205.17496865382424
3537602,110,69001,159.41797944957318
3537701,4,6038,66.24710168930109
3537800,229,55542,412.3006013467286
3537909,67,29402,227.87565471736616
3538006,673,170132,395.57520043260524
3538105,4,17216,23.234200743494423
3538204,25,15388,162.4642578632701
3538303,1,3699,27.034333603676668
3538501,12,13575,88.39779005524862
3538600,60,27462,218.4837229626393
3538709,2095,407252,514.4235019103651
3538808,143,29869,478.75723994777195
3538907,101,25719,392.7057817177962
3539004,19,11471,165.63507976636737
3539103,26,19178,135.57200959432683
3539202,23,27754,82.87093752251927
3539301,287,76877,373.3236208488885
3539400,26,13765,188.8848528877588
3539509,66,40080,164.67065868263472
3539608,3,5304,56.56108597285068
3539806,168,118349,141.95303720352516
3539905,2,6113,32.717160150498934
3540002,74,22172,333.75428468338447
3540101,3,3400,88.23529411764706
3540200,109,50852,214.34751828836625
3540259,4,4674,85.57980316645272
3540309,6,2577,232.8288707799767
3540408,7,4152,168.59344894026975
3540507,13,10067,129.1347968610311
3540606,159,53402,297.74165761581963
3540705,240,56504,424.7486903582047
3540754,9,25130,35.813768404297655
3540804,26,17516,148.435715916876
3540853,2,4212,47.48338081671415
3540903,14,21873,64.0058519636081
3541000,1609,330845,486.33045686046336
3541109,1,4080,24.50980392156863
3541208,33,13023,253.3978346003225
3541307,98,44389,220.77541733312307
3541406,1916,230371,831.7019069240486
3541505,154,39583,389.0559078392239
3541604,121,40828,296.3652395414911
3541653,6,3854,155.68240788790865
3541703,4,14210,28.149190710767066
3541802,2,3460,57.80346820809248
3541901,15,13606,110.24547993532265
3542008,8,6688,119.61722488038278
3542107,1,9101,10.98780353807274
3542206,200,29726,672.811680010765
3542305,1,3839,26.048450117218025
3542404,50,20394,245.17014808276943
3542503,7,9837,71.1599064755515
3542602,314,56393,556.8066958665082
3542701,7,7679,91.15770282588879
3542800,7,3330,210.21021021021022
3542909,20,13299,150.3872471614407
3543006,34,16211,209.73413114551846
3543105,3,4752,63.13131313131313
3543204,7,4539,154.2189909671734
3543238,2,2224,89.92805755395683
3543253,4,7679,52.090115900507875
3543303,258,124159,207.7980653839029
3543402,4393,711825,617.1460682049661
3543501,13,5443,238.83887562006245
3543600,4,3640,109.89010989010988
3543709,16,10812,147.98372179060303
3543808,32,9961,321.25288625639996
3543907,907,208008,436.0409215030191
3544004,87,35738,243.43835693099783
3544103,81,51436,157.47725328563652
3544202,15,12689,118.21262510836158
3544251,124,16281,761.6239788710767
3544301,8,10801,74.06721599851866
3544509,3,3170,94.6372239747634
3544608,13,5614,231.56394727467045
3544806,17,6407,265.3347900733573
3544905,23,11998,191.69861643607268
3545001,24,17252,139.11430558775794
3545100,2,5337,37.47423646243208
3545159,5,8393,59.573454068866916
3545209,497,119736,415.07984231977014
3545308,86,45860,187.52725686873092
3545407,29,9364,309.6967108073473
3545506,2,4354,45.93477262287551
3545605,19,15561,122.1001221001221
3545704,11,6022,182.6635669212886
3545803,593,194390,305.0568444878852
3546009,5,14857,33.654169751632224
3546207,2,4544,44.014084507042256
3546306,85,34737,244.69585744307224
3546405,164,47943,342.0728782095405
3546603,226,32563,694.0392469981267
3546702,26,27381,94.9563565976407
3546801,274,57966,472.6908877617914
3546900,9,8854,101.6489722159476
3547007,8,6236,128.2873636946761
3547205,2,1467,136.332651670075
3547304,316,142301,222.0644970871603
3547502,114,27600,413.04347826086956
3547601,69,26753,257.91500018689493
3547650,2,1552,128.8659793814433
3547700,27,20866,129.3971053388287
3547809,4385,721368,607.8728194208782
3547908,11,6977,157.66088576752185
3548005,20,23529,85.00148752603171
3548054,11,8481,129.70168612191958
3548104,5,5940,84.17508417508418
3548203,7,6827,102.5340559542991
3548302,1,3135,31.89792663476874
3548401,1,4817,20.75980900975711
3548500,5228,433656,1205.5638570664305
3548609,40,10893,367.20829890755533
3548708,4353,844483,515.4633071358453
3548807,1200,161957,740.9374093123483
3548906,892,254484,350.51319532858645
3549003,5,2817,177.49378771742988
3549102,577,91771,628.7389262403155
3549409,301,52319,575.3168065138859
3549508,2,8960,22.321428571428573
3549607,6,4144,144.78764478764478
3549706,315,55124,571.4389376678035
3549805,5349,464983,1150.3646369867286
3549904,2958,729737,405.35151705340417
3549953,19,15978,118.91350607084742
3550001,26,10690,243.2179607109448
3550100,144,41123,350.1690051795832
3550209,74,33002,224.22883461608387
3550308,66445,12325232,539.0973573560319
3550407,78,35980,216.78710394663702
3550506,2,7696,25.987525987525988
3550605,302,92060,328.04692591787966
3550704,200,90328,221.41528651138074
3550803,49,12159,402.9936672423719
3550902,46,15385,298.99252518687035
3551009,942,368355,255.73156330170625
3551108,13,10390,125.12030798845043
3551306,5,3554,140.68655036578502
3551405,15,14981,100.12682731459849
3551504,221,45644,484.1819297169398
3551603,86,29452,292.00054325682464
3551702,657,127142,516.7450567082475
3551801,8,12780,62.59780907668232
3551900,26,17661,147.21703187814958
3552007,6,6339,94.65215333648841
3552106,122,41352,295.0280518475527
3552205,3667,687357,533.4927846810318
3552304,18,7728,232.91925465838509
3552403,726,286211,253.6590138045009
3552502,673,300559,223.91610299475312
3552551,2,4014,49.82561036372696
3552601,39,12485,312.3748498197837
3552700,26,16644,156.21244893054555
3552809,818,293652,278.56101780338633
3552908,2,6329,31.600568810238585
3553005,35,14141,247.50724842656106
3553104,6,6320,94.9367088607595
3553203,10,5564,179.72681524083393
3553302,54,23232,232.43801652892563
3553401,52,26101,199.2260832918279
3553500,11,7766,141.643059490085
3553609,42,12950,324.3243243243243
3553658,5,2813,177.74617845716318
3553708,396,57364,690.328428979848
3553807,63,23256,270.8978328173375
3553856,10,5911,169.1761123329386
3553906,2,7540,26.52519893899204
3553955,15,15183,98.79470460383324
3554003,499,122967,405.7999300625371
3554102,1295,317915,407.34158501486246
3554300,56,23273,240.62218020882568
3554409,18,9437,190.73858217653915
3554508,127,42517,298.70404779264766
3554607,4,2652,150.82956259426848
3554656,4,2422,165.15276630883568
3554706,13,10056,129.2760540970565
3554805,49,47714,102.69522571991449
3554953,7,6977,100.32965457933209
3555000,356,65570,542.9312185450664
3555109,98,15583,628.8904575498941
3555307,2,1696,117.9245283018868
3555356,1,6400,15.625
3555406,175,91824,190.58198292385433
3555505,2,4804,41.63197335553705
3555604,22,10151,216.7274160181263
3555802,6,9120,65.78947368421052
3555901,2,1153,173.46053772766695
3556008,19,13888,136.80875576036865
3556107,4,13532,29.559562518474728
3556206,793,131210,604.3746665650484
3556305,30,26822,111.84848258891954
3556354,5,10692,46.76393565282454
3556404,132,43110,306.19345859429365
3556453,59,53468,110.34637540210967
3556503,134,123071,108.88023986154333
3556602,18,10823,166.31248267578306
3556701,349,80111,435.6455418107376
3556800,43,19017,226.11347741494453
3556909,5,8989,55.6235398820781
3556958,3,1846,162.51354279523292
3557006,351,123599,283.9828801203893
3557105,800,95338,839.1197633682267
3557154,1,2752,36.33720930232558
3557204,14,12418,112.73957158962796
3557303,5,11407,43.83273428596476
4100103,8,7408,107.9913606911447
4100202,17,5857,290.25098173126173
4100301,15,9470,158.39493136219642
4100400,87,120041,72.47523762714405
4100459,12,1682,713.436385255648
4100509,52,22176,234.48773448773449
4100608,26,14859,174.97812773403325
4100707,6,9778,61.36224176723256
4100806,31,11503,269.4949143701643
4100905,5,6332,78.96399241945673
4101002,75,19311,388.3796799751437
4101051,6,2788,215.20803443328552
4101101,32,19926,160.59419853457794
4101150,7,2930,238.90784982935153
4101200,28,18949,147.76505356483193
4101309,6,7427,80.78632018311566
4101408,845,136234,620.2563236783769
4101507,1009,124810,808.4288117939268
4101606,48,28300,169.6113074204947
4101705,29,14000,207.14285714285714
4101804,185,146214,126.52687157180571
4101853,2,2066,96.8054211035818
4101903,26,14954,173.86652400695465
4102000,156,33340,467.9064187162567
4102109,66,26209,251.8218932427792
4102208,4,3881,103.0662200463798
4102307,8,13092,61.10601894286587
4102406,162,31211,519.0477716189805
4102505,33,11426,288.8149833712585
4102604,5,10312,48.48719937936385
4102752,5,3457,144.6340757882557
4102802,19,15399,123.38463536593285
4102901,28,16400,170.73170731707316
4103008,4,4047,98.83864591055102
4103024,2,2470,80.97165991902834
4103040,1,6365,15.710919088766692
4103057,16,7540,212.20159151193633
4103107,7,13129,53.317084317160486
4103156,2,3506,57.04506560182544
4103206,3,7068,42.444821731748725
4103222,1,3254,30.73140749846343
4103305,20,6439,310.6072371486256
4103354,11,5382,204.38498699368265
4103370,2,2585,77.36943907156673
4103453,14,18456,75.85609016038144
4103479,7,4009,174.60713394861563
4103503,8,8606,92.95840111550082
4103602,52,25466,204.1938270635357
4103701,196,107341,182.59565310552352
4103909,32,14043,227.87153742077905
4104006,592,43685,1355.1562321162871
4104055,3,3763,79.72362476747276
4104105,8,8045,99.44064636420137
4104204,2354,133865,1758.4880289844245
4104253,18,29740,60.5245460659045
4104303,840,95488,879.6916890080429
4104402,13,14809,87.784455398744
4104428,60,16053,373.76191366099795
4104451,10,13329,75.02438292445045
4104501,40,19148,208.89910173386255
4104600,75,15834,473.66426676771505
4104659,13,23825,54.56453305351521
4104709,16,14356,111.45165784341042
4104808,1538,332333,462.78882927665927
4104907,135,71809,187.9987188235458
4105003,16,10167,157.37188944624765
4105102,8,10764,74.32181345224824
4105201,32,17833,179.442606403858
4105300,23,11819,194.60191217531093
4105409,159,19167,829.5507904210361
4105508,534,83816,637.1098596926602
4105607,6,12797,46.88598890364929
4105706,25,16450,151.9756838905775
4105805,185,246540,75.03853330088424
4105904,182,24145,753.7792503623939
4106001,12,8857,135.48605622671334
4106100,5,3876,128.99896800825593
4106209,13,18837,69.01311249137336
4106308,54,17117,315.4758427294503
4106407,440,47842,919.6939927260566
4106456,2,7518,26.602819898909285
4106506,40,20580,194.3634596695821
4106555,5,3127,159.89766549408378
4106571,2,4240,47.16981132075472
4106605,38,20947,181.4102258079916
4106704,7,4449,157.3387278040009
4106803,23,18741,122.72557494263913
4106852,3,2921,102.70455323519343
4106902,9129,1948626,468.48394715045373
4107009,25,15196,164.5169781521453
4107108,9,5030,178.92644135188866
4107124,2,3424,58.41121495327103
4107157,4,5266,75.9589821496392
4107207,71,41038,173.01038062283737
4107256,16,8869,180.40365317397678
4107306,11,5983,183.85425371887013
4107405,4,5933,67.41951795044666
4107504,45,13981,321.86538874186397
4107520,4,1665,240.24024024024024
4107538,13,4596,282.8546562228024
4107546,6,4048,148.22134387351778
4107553,2,3041,65.76783952647156
4107603,31,17316,179.02517902517903
4107652,55,102004,53.91945413905337
4107702,6,4748,126.36899747262005
4107736,5,5602,89.25383791503035
4107751,23,7696,298.85654885654884
4107801,9,4906,183.44883815735832
4107850,3,4603,65.1748859439496
4107900,6,6851,87.57845569989783
4108007,26,10453,248.73242131445517
4108106,1,2699,37.05075954057058
4108205,28,6460,433.4365325077399
4108304,1069,258248,413.9431863944735
4108320,13,5993,216.91973969631238
4108403,554,92216,600.7634250021688
4108452,11,4556,241.43985952589992
4108502,10,13685,73.07270734380708
4108551,10,2898,345.0655624568668
4108601,180,28808,624.8264371008054
4108650,3,7053,42.53509145044662
4108700,5,5497,90.95870474804438
4108809,69,33310,207.14500150105073
4108908,4,6609,60.52352852171282
4108957,3,8811,34.04834865509023
4109005,3,3784,79.28118393234672
4109203,8,5530,144.66546112115734
4109302,64,12217,523.8601948105099
4109401,880,182644,481.811611659841
4109500,11,7594,144.85119831445877
4109609,27,37527,71.94819729794548
4109658,2,5119,39.070130884938465
4109708,64,31644,202.25003160156743
4109757,13,6370,204.08163265306123
4109807,78,55131,141.48119932524352
4109906,3,7786,38.53069612124326
4110003,4,4440,90.09009009009009
4110052,1,2253,44.38526409232135
4110078,7,13282,52.70290618882699
4110102,43,32940,130.5403764420158
4110201,15,11121,134.87995683841382
4110300,7,3116,224.64698331193838
4110409,5,4465,111.98208286674132
4110508,15,15251,98.3542062815553
4110607,25,13782,181.3960237991583
4110656,5,2251,222.1235006663705
4110706,279,61088,456.7181770560503
4110805,17,10098,168.35016835016836
4110904,1,4446,22.49212775528565
4110953,29,11385,254.72112428634168
4111001,5,6549,76.34753397465262
4111100,9,6109,147.32362088721558
4111209,22,12094,181.9083843228047
4111258,58,29070,199.51840385276918
4111308,3,2781,107.87486515641855
4111407,17,13965,121.73290368779091
4111506,376,31935,1177.39157664005
4111555,8,8240,97.0873786407767
4111605,7,3279,213.47971942665447
4111704,8,5303,150.85800490288517
4111803,275,39322,699.3540511672854
4111902,27,13742,196.47795080774267
4112009,61,35027,174.15136894395752
4112108,37,21230,174.28167687235046
4112207,6,5095,117.76251226692835
4112306,9,4930,182.5557809330629
4112405,16,9500,168.42105263157896
4112504,27,11196,241.15755627009645
4112702,10,12638,79.12644405760405
4112751,25,8330,300.1200480192077
4112801,29,12009,241.48555250228995
4112900,7,3269,214.13276231263384
4112959,3,7292,41.14097641250686
4113007,8,7041,113.62022439994318
4113106,18,4047,444.7739065974796
4113205,56,48410,115.67857880603181
4113254,3,5784,51.86721991701245
4113304,140,32139,435.60782849497497
4113429,6,3231,185.70102135561746
4113452,12,4592,261.3240418118467
4113502,95,23242,408.7427932191722
4113601,7,4819,145.25835235526043
4113700,3679,575377,639.4068584597577
