cod_municipio,ano,n_mulheres,pop_2021,n_mulheres_por_1k_hab
4311239,2021,155,2921,53.064019171516605
4311254,2021,275,6461,42.56307073208482
4311270,2021,197,1607,122.58867454884879
4311304,2021,3753,27778,135.10691914464684
4311403,2021,26921,85033,316.594733809227
4311429,2021,206,2566,80.28059236165238
4311502,2021,691,7444,92.82643739924772
4311601,2021,334,5152,64.82919254658385
4311627,2021,1632,6125,266.44897959183675
4311643,2021,187,1719,108.78417684700408
4311700,2021,579,5427,106.68877833056938
4311718,2021,275,4562,60.280578693555455
4311734,2021,228,2973,76.69021190716448
4311759,2021,464,7307,63.500752702887645
4311775,2021,516,6681,77.23394701392007
4311791,2021,375,2702,138.7860843819393
4311809,2021,10551,44858,235.20888135895493
4311908,2021,414,4319,95.85552211159991
4311981,2021,244,3888,62.757201646090536
4312005,2021,163,2009,81.13489298158288
4312054,2021,402,3995,100.62578222778473
4312104,2021,326,4797,67.95914112987283
4312138,2021,236,2542,92.8402832415421
4312153,2021,840,4573,183.68685764268534
4312179,2021,131,1629,80.41743400859423
4312203,2021,366,4314,84.84005563282336
4312252,2021,591,8103,72.93594964827841
4312302,2021,1319,4911,268.58073712074935
4312351,2021,152,1441,105.4823039555864
4312377,2021,289,3232,89.41831683168317
4312385,2021,237,2530,93.67588932806323
4312401,2021,14327,65721,217.99729158107758
4312427,2021,278,3113,89.30292322518471
4312443,2021,242,2919,82.9051044878383
4312450,2021,1245,6589,188.95128244043102
4312476,2021,1305,6513,200.36849378166744
4312500,2021,1270,12847,98.85576399159336
4312609,2021,1846,4961,372.1023987099375
4312617,2021,463,3173,145.91868893791366
4312625,2021,144,1897,75.90933052187664
4312658,2021,4224,17758,237.86462439463904
4312674,2021,140,1674,83.63201911589009
4312708,2021,1195,11633,102.72500644717614
4312757,2021,697,3663,190.28119028119028
4312807,2021,2029,4826,420.43099875673437
4312906,2021,1631,10005,163.0184907546227
4312955,2021,322,1753,183.68511123787792
4313003,2021,306,3337,91.69913095594846
4313011,2021,596,2688,221.72619047619048
4313037,2021,1127,5410,208.31792975970424
4313060,2021,5146,21875,235.24571428571429
4313086,2021,184,2558,71.93119624706802
4313102,2021,507,6515,77.82041442824251
4313201,2021,5212,21536,242.01337295690936
4313300,2021,5480,27648,198.2060185185185
4313334,2021,164,2218,73.9404869251578
4313359,2021,360,3717,96.85230024213075
4313375,2021,4288,29905,143.38739341247282
4313391,2021,295,4222,69.87209853150166
4313409,2021,53789,247032,217.74102140613363
4313425,2021,220,3256,67.56756756756756
4313441,2021,167,2200,75.9090909090909
4313466,2021,44,1712,25.700934579439252
4313490,2021,237,4175,56.76646706586826
4313508,2021,8345,46414,179.79488947300385
4313607,2021,368,3778,97.40603493912123
4313656,2021,1094,11330,96.55781112091792
4313706,2021,3393,33131,102.41163864658476
4313805,2021,800,7056,113.37868480725623
4313904,2021,7853,44128,177.9595721537346
4313953,2021,1056,9083,116.26114719806232
4314001,2021,1675,7727,216.77235667141193
4314027,2021,447,7623,58.638331365604095
4314035,2021,576,3862,149.14552045572242
4314050,2021,11261,58858,191.32488361819975
4314068,2021,176,5747,30.624673742822342
4314076,2021,627,6574,95.3757225433526
4314100,2021,45614,204722,222.8094684498979
4314134,2021,279,2299,121.3571117877338
4314159,2021,1010,8515,118.61421021726365
4314175,2021,211,1954,107.98362333674514
4314209,2021,523,7706,67.86919283675059
4314308,2021,435,3857,112.78195488721805
4314407,2021,46546,343132,135.65042024643577
4314423,2021,2774,5738,483.44370860927154
4314456,2021,385,2580,149.2248062015504
4314464,2021,172,1918,89.67674661105318
4314472,2021,292,4329,67.45206745206745
4314498,2021,140,4899,28.577260665441926
4314506,2021,842,12195,69.04469044690447
4314548,2021,326,3036,107.37812911725955
4314555,2021,163,2254,72.31588287488908
4314605,2021,1283,20704,61.96870170015456
4314704,2021,888,10019,88.63159996007586
4314753,2021,691,2101,328.8910042836744
4314779,2021,279,3901,71.52012304537298
4314787,2021,126,1524,82.67716535433071
4314803,2021,4922,37561,131.04017464923723
4314902,2021,463206,1488252,311.2416445601954
4315008,2021,289,4594,62.90814105354811
4315057,2021,161,2352,68.45238095238095
4315073,2021,89,1308,68.0428134556575
4315107,2021,881,10194,86.42338630567001
4315131,2021,192,1612,119.10669975186104
4315149,2021,1752,2937,596.5270684371808
4315156,2021,391,6239,62.67029972752044
4315172,2021,166,1938,85.65531475748195
4315206,2021,455,3889,116.99665723836462
4315305,2021,2178,22607,96.34184102269208
4315313,2021,166,1856,89.4396551724138
4315321,2021,141,2790,50.53763440860215
4315354,2021,431,3803,113.33158033131738
4315404,2021,369,11669,31.622246979175593
4315453,2021,127,2079,61.08706108706109
4315503,2021,1774,15744,112.67784552845528
4315552,2021,164,2660,61.65413533834587
4315602,2021,25279,211965,119.26025523081641
4315701,2021,3802,38265,99.35972821115902
4315750,2021,993,4676,212.36099230111205
4315800,2021,2722,11471,237.2940458547642
4315909,2021,917,5868,156.27130197682345
4315958,2021,117,2296,50.958188153310104
4316006,2021,5638,21453,262.80706661073043
4316105,2021,960,10617,90.42102288782142
4316204,2021,369,5080,72.63779527559055
4316303,2021,467,6797,68.70678240400177
4316402,2021,3176,39314,80.78547082464262
4316428,2021,307,2605,117.85028790786949
4316436,2021,253,2622,96.49122807017544
4316451,2021,983,12481,78.759714766445
4316477,2021,312,2733,114.1602634467618
4316501,2021,1695,7889,214.8561287869185
4316600,2021,2392,16328,146.4968152866242
4316709,2021,1028,7909,129.97850550006322
4316733,2021,122,1634,74.66340269277846
4316758,2021,2160,6681,323.3048944768747
4316808,2021,32733,131365,249.1759601111407
4316907,2021,45180,283677,159.26564367220465
4316956,2021,1335,6364,209.77372721558768
4316972,2021,192,2578,74.47633824670287
4317004,2021,392,8067,48.593033345729516
4317103,2021,8748,76321,114.62113966011975
4317202,2021,14423,73575,196.03126061841658
4317251,2021,101,1726,58.516801853997684
4317301,2021,3159,29483,107.14649119831768
4317400,2021,5566,49360,112.76337115072934
4317509,2021,12630,77568,162.82487623762376
4317558,2021,254,2123,119.64201601507301
4317608,2021,6986,43171,161.8215931991383
4317707,2021,846,10050,84.17910447761194
4317756,2021,292,2019,144.62605250123823
4317806,2021,2736,13848,197.5736568457539
4317905,2021,2267,14216,159.46820483961733
4317954,2021,211,2305,91.54013015184381
4318002,2021,5987,60019,99.75174528066113
4318051,2021,348,3083,112.87706779111255
4318101,2021,1130,18205,62.07085965394123
4318200,2021,3097,21801,142.05770377505618
4318309,2021,5113,62147,82.27267607446859
4318408,2021,2403,24412,98.43519580534164
4318424,2021,375,4641,80.80155138978668
4318432,2021,351,2543,138.02595359811247
4318440,2021,296,2816,105.11363636363636
4318457,2021,177,2514,70.40572792362768
4318465,2021,218,1943,112.19763252702008
4318481,2021,764,4865,157.04008221993834
4318499,2021,380,2056,184.82490272373542
4318507,2021,2339,27721,84.37646549547274
4318606,2021,799,6922,115.4290667437157
4318614,2021,274,2437,112.43331965531391
4318622,2021,697,3543,196.72593847022299
4318705,2021,38166,238648,159.92591599342964
4318804,2021,3510,43540,80.61552595314653
4318903,2021,4109,33293,123.41933739825188
4319000,2021,4706,21658,217.28691476590637
4319109,2021,746,5380,138.66171003717471
4319125,2021,159,3231,49.21077065923863
4319158,2021,679,7683,88.37693609267214
4319208,2021,410,5208,78.72503840245776
4319307,2021,413,5720,72.2027972027972
4319356,2021,492,3842,128.05830296720458
4319364,2021,167,2017,82.796232027764
4319372,2021,339,2949,114.95422177009155
4319406,2021,1388,16148,85.95491701758732
4319505,2021,5062,25959,194.99980738857428
4319604,2021,1980,23555,84.05858628741244
4319703,2021,308,3259,94.5075176434489
4319711,2021,328,2245,146.10244988864142
4319737,2021,161,2729,58.99596921949432
4319752,2021,325,2266,143.42453662842013
4319802,2021,586,8732,67.10948236371965
4319901,2021,18359,80037,229.38141109736748
4320008,2021,13182,141808,92.95667381247884
4320107,2021,4800,24763,193.83758026087307
4320206,2021,2070,10713,193.22318678241388
4320230,2021,251,2891,86.82116914562435
4320263,2021,301,7444,40.43524986566362
4320305,2021,637,5107,124.73076169962796
4320321,2021,170,2770,61.371841155234655
4320354,2021,244,5609,43.50151542164379
4320404,2021,3974,17795,223.32115762854735
4320453,2021,126,1924,65.48856548856548
4320503,2021,439,5315,82.59642521166509
4320552,2021,406,6537,62.10800061190148
4320578,2021,107,1950,54.87179487179487
4320602,2021,312,3631,85.92674194436795
4320651,2021,160,2374,67.39679865206402
4320677,2021,603,10162,59.33871285180083
4320701,2021,2028,15005,135.15494835054983
4320800,2021,3978,31035,128.17786370227162
4320859,2021,614,4769,128.74816523380164
4320909,2021,7829,24552,318.87422613229063
4321006,2021,1337,10577,126.40635340833884
4321105,2021,981,17332,56.60050773136395
4321204,2021,8345,57584,144.91872742428453
4321303,2021,4443,26885,165.25943834852148
4321329,2021,277,3077,90.02274943126422
4321352,2021,408,5483,74.41181834761991
4321402,2021,2026,13434,150.81137412535358
4321436,2021,1506,11315,133.09765797613787
4321451,2021,8338,33766,246.93478647159864
4321469,2021,392,3055,128.3142389525368
4321477,2021,303,5616,53.952991452991455
4321493,2021,172,2772,62.04906204906205
4321501,2021,7986,39064,204.43374974400982
4321600,2021,8273,52632,157.18574251405988
4321626,2021,429,2334,183.80462724935734
4321634,2021,256,2643,96.85962920923194
4321667,2021,1547,11115,139.1812865497076
4321709,2021,5265,28581,184.2132885483363
4321808,2021,4095,23876,171.5111408946222
4321832,2021,241,2669,90.29599100786811
4321857,2021,363,4251,85.39167254763585
4321907,2021,4515,23852,189.2923025322824
4321956,2021,1959,5791,338.2835434294595
4322004,2021,6471,29856,216.74035369774919
4322103,2021,600,5644,106.30758327427357
4322152,2021,257,4577,56.1503168013983
4322186,2021,115,1459,78.82111034955449
4322202,2021,1940,24068,80.60495263420309
4322251,2021,1908,4939,386.31301882972264
4322301,2021,861,7810,110.24327784891165
4322327,2021,252,3423,73.61963190184049
4322343,2021,114,1983,57.488653555219365
4322350,2021,111,1118,99.28443649373882
4322376,2021,153,2321,65.91986212839294
4322400,2021,12078,126866,95.20281241625021
4322509,2021,15177,66575,227.9684566278633
4322525,2021,282,3515,80.2275960170697
4322533,2021,525,11828,44.38620223199188
4322541,2021,1343,5981,224.54439057013877
4322558,2021,278,2122,131.00848256361922
4322608,2021,14631,71973,203.2845650452253
4322707,2021,4077,27099,150.44835602789772
4322806,2021,5237,26533,197.37685146798327
4322855,2021,181,1795,100.83565459610028
4322905,2021,333,4690,71.00213219616205
4323002,2021,14037,256302,54.76742280590865
4323101,2021,197,4599,42.83539899978256
4323200,2021,354,2860,123.77622377622377
4323309,2021,791,3396,232.9210836277974
4323358,2021,258,2080,124.03846153846153
4323408,2021,1114,4363,255.32890213156085
4323457,2021,304,4277,71.07785831190087
4323507,2021,279,2739,101.86199342825849
4323606,2021,161,1557,103.40398201669878
4323705,2021,264,2855,92.46935201401051
4323754,2021,204,3092,65.97671410090557
4323770,2021,1170,3031,386.0112174199934
4323804,2021,3553,16775,211.80327868852459
5000203,2021,3119,15776,197.7053752535497
5000252,2021,406,5417,74.94923389329887
5000609,2021,4063,39826,102.01878170039673
5000708,2021,1841,25237,72.94844870626461
5000807,2021,710,9076,78.22829440282062
5000856,2021,1645,10932,150.4756677643615
5000906,2021,739,9020,81.9290465631929
5001003,2021,4490,26069,172.23522191108214
5001102,2021,4339,48029,90.34125216015325
5001243,2021,1021,12332,82.79273434965943
5001508,2021,1001,7266,137.76493256262043
5001904,2021,3800,23325,162.91532690246515
5002001,2021,1069,11349,94.19332099744472
5002100,2021,1659,24735,67.07095209217708
5002159,2021,943,7838,120.31130390405716
5002209,2021,3943,22190,177.69265434880577
5002308,2021,1314,11853,110.85801063022019
5002407,2021,3798,30593,124.14604648122119
5002605,2021,1581,13693,115.46045424669539
5002704,2021,200901,906092,221.72251824318062
5002803,2021,381,6182,61.63054027822711
5002902,2021,2505,22002,113.85328606490319
5002951,2021,5640,25865,218.05528706746568
5003108,2021,475,6054,78.46052196894615
5003157,2021,1131,15352,73.67118290776446
5003207,2021,10153,112058,90.60486533759303
5003256,2021,3412,21142,161.38492101031122
5003306,2021,3484,33459,104.12743955288562
5003454,2021,1302,12984,100.27726432532347
5003488,2021,774,11467,67.49803784773698
5003504,2021,459,5975,76.82008368200837
5003702,2021,46726,225495,207.21523758841658
5003751,2021,1487,12400,119.91935483870968
5003801,2021,2079,19170,108.45070422535211
5003900,2021,305,3059,99.70578620464204
5004007,2021,769,9950,77.28643216080403
5004106,2021,789,9824,80.31351791530945
5004304,2021,1464,16176,90.50445103857567
5004403,2021,846,7588,111.49182920400632
5004502,2021,1603,25162,63.70717748986567
5004601,2021,3320,21376,155.31437125748502
5004700,2021,3284,23232,141.35674931129478
5004809,2021,372,9243,40.24667315806556
5004908,2021,384,7265,52.856159669649
5005004,2021,3106,26238,118.37792514673374
5005103,2021,586,4021,145.73489181795574
5005152,2021,779,6787,114.77825254162369
5005202,2021,1284,23689,54.202372409135045
5005251,2021,737,7419,99.33953362986925
5005400,2021,6012,48022,125.19262004914414
5005608,2021,2307,28220,81.75053153791637
5005681,2021,2080,18473,112.59676284306826
5005707,2021,5332,55689,95.7460180646088
5005806,2021,1119,13862,80.72428221035925
5006002,2021,3132,22430,139.63441818992422
5006200,2021,7439,55224,134.70592496016224
5006259,2021,545,3684,147.9370249728556
5006275,2021,887,5654,156.8800848956491
5006309,2021,6073,42276,143.65124420474973
5006358,2021,719,14404,49.91668980838656
5006408,2021,616,7621,80.82928749507938
5006606,2021,9084,93937,96.70310953085578
5006903,2021,1305,17298,75.44224765868887
5007109,2021,3491,24966,139.83016902988064
5007208,2021,5504,38186,144.13659456345258
5007307,2021,471,4793,98.26830794909243
5007406,2021,2168,19973,108.54653782606519
5007505,2021,854,5079,168.14333530222484
5007554,2021,880,7900,111.39240506329114
5007695,2021,5864,27221,215.42191690239153
5007703,2021,575,10771,53.38408690000929
5007802,2021,1522,6542,232.65056557627636
5007901,2021,7963,59245,134.4079669170394
5007935,2021,2034,19721,103.13878606561534
5007950,2021,532,11674,45.571355148192566
5007976,2021,271,3588,75.52954292084726
5008008,2021,1548,22269,69.51367371682608
5008305,2021,22184,123281,179.94662600076248
5008404,2021,794,6109,129.97217220494352
5100102,2021,214,5334,40.11998500187477
5100201,2021,4289,26204,163.67730117539307
5100250,2021,8972,51959,172.67460882618988
5100300,2021,1488,19385,76.76038173845757
5100359,2021,292,6936,42.09919261822376
5100409,2021,1340,12151,110.27898938358983
5100508,2021,90,11473,7.844504488799791
5100607,2021,1337,11133,120.09341597053805
5100805,2021,761,10283,74.0056403773218
5101001,2021,325,3109,104.53522032807977
5101209,2021,101,946,106.76532769556026
5101258,2021,1697,16951,100.11208778243171
5101308,2021,1044,9502,109.8716059776889
5101407,2021,3195,22714,140.66214669366911
5101605,2021,263,8164,32.214600685938265
5101704,2021,2865,35307,81.1453819355935
5101803,2021,10406,61135,170.21346201030505
5101852,2021,467,6706,69.6391291380853
5101902,2021,2339,20140,116.13704071499504
5102504,2021,9092,94861,95.84550025827264
5102603,2021,694,16919,41.01897275252674
5102637,2021,7822,36143,216.41811692443903
5102678,2021,7496,45740,163.88281591604724
5102686,2021,1417,7070,200.42432814710043
5102694,2021,235,4728,49.70389170896785
5102702,2021,3133,21842,143.43924549033972
5102793,2021,718,10199,70.39905873124816
5102850,2021,441,8749,50.405760658360954
5103007,2021,1965,19453,101.0126972703439
5103056,2021,1139,12245,93.01755818701511
5103106,2021,338,5681,59.496567505720826
5103205,2021,4544,33649,135.04116021278492
5103254,2021,2126,39861,53.3353403075688
5103304,2021,2143,21008,102.00875856816451
5103353,2021,3328,31510,105.61726436052047
5103361,2021,351,4101,85.58888076079005
5103379,2021,823,20238,40.66607372269987
5103403,2021,200275,618124,324.00456866259844
5103437,2021,271,5241,51.7076893722572
5103452,2021,328,9544,34.36714165968147
5103502,2021,3555,22178,160.2939850302101
5103601,2021,575,8159,70.4743228336806
5103700,2021,1117,14522,76.91777992012119
5103809,2021,232,3452,67.20741599073001
5103858,2021,995,7782,127.8591621691082
5103908,2021,386,5592,69.02718168812589
5103957,2021,149,3008,49.534574468085104
5104104,2021,3739,36130,103.48740658732355
5104203,2021,811,15245,53.19776976057724
5104500,2021,165,2779,59.3738754947823
5104526,2021,1045,7920,131.94444444444446
5104542,2021,624,6885,90.6318082788671
5104559,2021,632,3704,170.62634989200865
5104609,2021,1529,13552,112.82467532467533
5104807,2021,3611,27807,129.85938792390405
