cod_municipio,ano,n_ensino_superior,pop_2021,n_ensino_superior_por_1k_hab
2920007,2021,553,10206,54.1838134430727
2920106,2021,283,18602,15.213417912052467
2920205,2021,392,16861,23.24891762054445
2920304,2021,111,8359,13.279100370857758
2920403,2021,245,13087,18.720868036983266
2920452,2021,270,13734,19.65923984272608
2920502,2021,723,20393,35.453341832981906
2920601,2021,239,44793,5.335655124684661
2920700,2021,561,20617,27.210554396856963
2920809,2021,159,10380,15.31791907514451
2920908,2021,328,13717,23.911934096376758
2921005,2021,2160,47126,45.834571149683825
2921054,2021,245,12283,19.946267198567124
2921104,2021,721,22716,31.73974291248459
2921203,2021,529,25894,20.429443114234957
2921302,2021,220,10893,20.196456439915544
2921401,2021,407,18474,22.030962433690593
2921450,2021,155,8447,18.349709956197465
2921500,2021,1012,49278,20.53654774950282
2921609,2021,294,8497,34.600447216664705
2921708,2021,641,35440,18.08690744920993
2921807,2021,116,12052,9.624958513109858
2921906,2021,190,8889,21.374732815839803
2922003,2021,1977,42251,46.791791910250645
2922052,2021,48,10673,4.4973297104844
2922102,2021,301,26970,11.160548757879125
2922201,2021,197,7443,26.46782211473868
2922250,2021,274,11417,23.999299290531663
2922300,2021,639,29410,21.72730363821829
2922409,2021,1417,22282,63.593932322053675
2922508,2021,672,28594,23.501433867244877
2922607,2021,324,14079,23.01299808225016
2922656,2021,166,13164,12.610148890914616
2922706,2021,175,16472,10.62408936376882
2922730,2021,132,7821,16.877637130801688
2922755,2021,147,6554,22.429050961245043
2922805,2021,256,8279,30.921608889962556
2922854,2021,69,9123,7.5633015455442285
2922904,2021,188,26998,6.963478776205645
2923001,2021,1036,43783,23.662151976794647
2923035,2021,20,12522,1.5971889474524836
2923050,2021,164,15443,10.619698245159618
2923100,2021,445,28304,15.72215941209723
2923209,2021,249,21810,11.416781292984869
2923308,2021,171,8570,19.95332555425904
2923357,2021,346,17511,19.75900862315116
2923407,2021,402,21796,18.44375114699945
2923506,2021,169,9071,18.63080145518686
2923605,2021,298,21695,13.735883844203734
2923704,2021,323,32141,10.049469524905884
2923803,2021,705,29058,24.261821185215776
2923902,2021,262,9686,27.04934957670865
2924009,2021,3589,118516,30.282831010158965
2924058,2021,323,13556,23.827087636470935
2924108,2021,112,7394,15.14741682445226
2924207,2021,297,16682,17.803620668984536
2924306,2021,117,16984,6.888836552048987
2924405,2021,316,35175,8.98365316275764
2924504,2021,369,16285,22.658888547743324
2924603,2021,387,20098,19.255647328092348
2924652,2021,204,10394,19.626707715989994
2924678,2021,172,10036,17.138302112395376
2924702,2021,121,10475,11.551312649164677
2924801,2021,200,24964,8.01153661272232
2924900,2021,119,9370,12.700106723585913
2925006,2021,713,26426,26.981003557102852
2925105,2021,1298,46879,27.688303931397854
2925204,2021,1310,39972,32.77294105874112
2925253,2021,411,14819,27.734664957149604
2925303,2021,4814,150658,31.953165447569994
2925402,2021,283,6916,40.91960670908039
2925501,2021,807,28194,28.623111300276655
2925600,2021,255,15160,16.820580474934037
2925709,2021,383,12179,31.447573692421383
2925758,2021,76,28004,2.7138980145693474
2925808,2021,412,25433,16.199425942672907
2925907,2021,405,27626,14.660102801708536
2925931,2021,208,8956,23.224653863331845
2925956,2021,476,22633,21.03123757345469
2926004,2021,951,41170,23.099344182657276
2926103,2021,327,14495,22.559503276992068
2926202,2021,605,22334,27.088743619593444
2926301,2021,397,33468,11.86207720807936
2926400,2021,529,35593,14.862472958165931
2926509,2021,257,14612,17.588283602518477
2926608,2021,1348,53956,24.98331974201201
2926657,2021,201,5343,37.61931499157777
2926707,2021,257,12932,19.873182802350758
2926806,2021,263,15448,17.02485758674262
2926905,2021,90,11663,7.716710966303696
2927002,2021,686,40976,16.741507223740726
2927101,2021,137,9442,14.50963778860411
2927200,2021,739,30857,23.949184949930324
2927309,2021,401,15862,25.280544698020424
2927408,2021,245983,2886698,85.21258545230572
2927507,2021,469,20883,22.458459033663747
2927606,2021,259,14063,18.41712294673967
2927705,2021,805,27922,28.830313014827016
2927804,2021,172,6278,27.397260273972602
2927903,2021,136,10606,12.822930416745239
2928000,2021,769,37531,20.48972849111401
2928059,2021,272,12449,21.849144509599164
2928109,2021,781,39775,19.635449402891265
2928208,2021,279,26705,10.447481744991574
2928307,2021,175,8966,19.51817979031898
2928406,2021,385,28481,13.517783785681683
2928505,2021,11,10464,1.051223241590214
2928604,2021,1331,60131,22.13500523856247
2928703,2021,3705,102380,36.188708732174256
2928802,2021,1526,53269,28.647055510709794
2928901,2021,1446,34266,42.19926457713185
2928950,2021,196,9072,21.604938271604937
2929008,2021,219,14762,14.835388158786072
2929057,2021,339,15468,21.91621411947246
2929107,2021,548,21080,25.996204933586338
2929206,2021,3801,40245,94.44651509504287
2929255,2021,453,18789,24.109851508861567
2929305,2021,1021,37942,26.90949343735175
2929354,2021,99,5608,17.653352353780313
2929370,2021,232,10505,22.084721561161352
2929404,2021,227,11704,19.395078605604922
2929503,2021,1197,44430,26.941255908170156
2929602,2021,342,17409,19.64501120110288
2929701,2021,174,17302,10.056640850768698
2929750,2021,244,12105,20.156959933911608
2929800,2021,186,12943,14.370702310129028
2929909,2021,933,44234,21.092372383234615
2930006,2021,216,11512,18.763029881862405
2930105,2021,1733,79424,21.819601128122482
2930154,2021,601,31416,19.13037942449707
2930204,2021,726,40989,17.71206909170753
2930303,2021,138,17321,7.967207436060273
2930402,2021,237,14699,16.1235458194435
2930501,2021,1852,81286,22.783751199468544
2930600,2021,184,13446,13.684367098021717
2930709,2021,5940,135783,43.74627162457745
2930758,2021,41,13059,3.1395972126502794
2930766,2021,251,9701,25.8736212761571
2930774,2021,688,23233,29.6130504024448
2930808,2021,373,17050,21.87683284457478
2930907,2021,231,12516,18.456375838926174
2931004,2021,246,20393,12.06296278134654
2931053,2021,368,17443,21.09728831049705
2931103,2021,289,7928,36.453077699293644
2931202,2021,313,21253,14.72733261186656
2931301,2021,439,16974,25.8630847178037
2931350,2021,6167,162438,37.96525443553848
2931400,2021,402,7359,54.626987362413374
2931509,2021,340,22555,15.074262912879627
2931608,2021,332,15022,22.10091865264279
2931707,2021,292,13025,22.418426103646834
2931806,2021,155,16189,9.574402371980975
2931905,2021,1343,50798,26.43804874207646
2932002,2021,390,24113,16.173848131713182
2932101,2021,962,19877,48.39764551994768
2932200,2021,588,18847,31.19859924656444
2932309,2021,339,27263,12.434434948464952
2932408,2021,216,13891,15.549636455258801
2932457,2021,444,19402,22.884238738274405
2932507,2021,626,18544,33.757549611734255
2932606,2021,290,16665,17.4017401740174
2932705,2021,171,20413,8.377014647528537
2932804,2021,371,19256,19.26672206065642
2932903,2021,1738,97233,17.874589902605084
2933000,2021,510,28800,17.708333333333332
2933059,2021,215,14121,15.225550598399547
2933109,2021,143,9210,15.526601520086862
2933158,2021,145,12625,11.485148514851485
2933174,2021,123,8785,14.00113830392715
2933208,2021,585,43716,13.381828163601428
2933257,2021,234,6153,38.03022915650902
2933307,2021,13696,341128,40.149152224384984
2933406,2021,131,9344,14.019691780821917
2933455,2021,260,12180,21.346469622331693
2933505,2021,560,20978,26.694632472113643
2933604,2021,1031,46523,22.161081615545
3100104,2021,196,7006,27.97602055381102
3100203,2021,827,23250,35.56989247311828
3100302,2021,354,13444,26.331448973519787
3100401,2021,83,3994,20.781171757636454
3100500,2021,149,9368,15.905209222886421
3100609,2021,216,13523,15.972787103453376
3100708,2021,42,1992,21.08433734939759
3100807,2021,147,4522,32.5077399380805
3100906,2021,439,19247,22.808749415493324
3101003,2021,235,13599,17.280682403117876
3101102,2021,966,25141,38.42329262956923
3101201,2021,242,5976,40.49531459170014
3101300,2021,97,2665,36.39774859287054
3101409,2021,106,3011,35.204251079375624
3101508,2021,1167,35401,32.9651704754103
3101607,2021,5911,80494,73.4340447735235
3101631,2021,175,6981,25.068041827818366
3101706,2021,1398,42143,33.17276890586812
3101805,2021,182,7436,24.475524475524477
3101904,2021,591,19958,29.612185589738452
3102001,2021,405,14517,27.898326100433973
3102050,2021,128,5894,21.71700033932813
3102100,2021,270,10859,24.864167971268074
3102209,2021,142,3844,36.94068678459938
3102308,2021,360,15169,23.732612565099874
3102407,2021,151,3605,41.88626907073509
3102506,2021,127,4678,27.1483539974348
3102605,2021,1857,41396,44.85940670596193
3102704,2021,187,9442,19.80512603262021
3102803,2021,400,12206,32.77076847452073
3102852,2021,157,8557,18.347551712048617
3102902,2021,340,11459,29.67100095994415
3103009,2021,387,9275,41.725067385444746
3103108,2021,69,1587,43.47826086956522
3103207,2021,116,2354,49.27782497875956
3103306,2021,47,2059,22.82661486158329
3103405,2021,1124,36712,30.61669208977991
3103504,2021,5363,117825,45.51665605771271
3103603,2021,124,2787,44.49228561176893
3103702,2021,117,8453,13.841239796521945
3103751,2021,588,6931,84.83624296638291
3103801,2021,160,2835,56.4373897707231
3103900,2021,278,9401,29.571322199765984
3104007,2021,8283,107337,77.16817127365215
3104106,2021,376,10883,34.54929706882294
3104205,2021,2289,40380,56.68647845468053
3104304,2021,306,15181,20.156774916013436
3104403,2021,111,2704,41.05029585798817
3104452,2021,126,5269,23.913456063769218
3104502,2021,529,17862,29.615944463106036
3104601,2021,197,14270,13.805185704274702
3104700,2021,141,12678,11.121628017037388
3104809,2021,132,4851,27.210884353741495
3104908,2021,429,19199,22.344913797593623
3105004,2021,352,7803,45.11085479943611
3105103,2021,1062,23898,44.438865177002256
3105202,2021,106,4766,22.24087284934956
3105301,2021,127,5778,21.979923849082727
3105400,2021,1420,32866,43.205744538428775
3105509,2021,125,5354,23.347030257751214
3105608,2021,7267,138204,52.58169083383983
3105707,2021,155,5015,30.907278165503488
3105905,2021,650,20897,31.104943293295687
3106002,2021,345,10262,33.61917754823621
3106101,2021,88,3425,25.693430656934307
3106200,2021,510481,2521564,202.44618022782686
3106309,2021,1630,26994,60.38378899014596
3106408,2021,314,7719,40.67884440989766
3106507,2021,242,11872,20.38409703504043
3106606,2021,85,4607,18.45018450184502
3106655,2021,109,4764,22.879932829554996
3106705,2021,25075,444784,56.37567898125832
3106804,2021,67,3329,20.12616401321718
3106903,2021,494,14554,33.942558746736296
3107000,2021,82,2498,32.826261008807045
3107109,2021,1410,40219,35.058057137173975
3107208,2021,112,5089,22.008253094910593
3107307,2021,1431,50256,28.474212034383953
3107406,2021,2881,51028,56.45919887120797
3107505,2021,230,6459,35.609227434587396
3107604,2021,154,4244,36.28652214891612
3107703,2021,173,6133,28.208054785586175
3107802,2021,228,14862,15.341138473960436
3107901,2021,252,10537,23.915725538578343
3108008,2021,369,17607,20.95757369228148
3108107,2021,172,6860,25.072886297376094
3108206,2021,208,5444,38.20720058780309
3108255,2021,262,11369,23.045122702084615
3108305,2021,567,19614,28.907922912205567
3108404,2021,463,14949,30.97197136932236
3108503,2021,144,6288,22.900763358778626
3108552,2021,381,16748,22.748984953427275
3108602,2021,895,32405,27.619194568739392
3108701,2021,43,4293,10.016305613789891
3108800,2021,123,4769,25.7915705598658
3108909,2021,254,14410,17.626648160999306
3109006,2021,2559,40666,62.927261102641026
3109105,2021,326,10991,29.660631425711948
3109204,2021,240,10353,23.181686467690525
3109253,2021,72,3983,18.076826512678885
3109303,2021,991,25013,39.619397913085194
3109402,2021,633,28121,22.509868070125528
3109451,2021,276,6988,39.49627933600458
3109501,2021,287,14075,20.39076376554174
3109600,2021,187,3591,52.074631021999444
3109709,2021,333,11579,28.758960186544606
3109808,2021,233,2706,86.1049519586105
3109907,2021,420,11749,35.747723210486
3110004,2021,1097,45047,24.3523431083091
3110103,2021,137,5541,24.724778920772422
3110202,2021,181,3974,45.5460493205838
3110301,2021,434,14541,29.846640533663436
3110400,2021,86,2869,29.97560125479261
3110509,2021,1046,21801,47.979450483922754
3110608,2021,1346,29814,45.1465754343597
3110707,2021,349,12812,27.240087418045583
3110806,2021,97,3730,26.005361930294907
3110905,2021,624,16762,37.22706120987949
3111002,2021,735,21054,34.91023083499572
3111101,2021,536,19752,27.13649250708789
3111150,2021,114,3824,29.811715481171547
3111200,2021,2071,54186,38.220204480862215
3111309,2021,301,11651,25.834692301090037
3111408,2021,307,8269,37.126617486999635
3111507,2021,436,15563,28.015164171432243
3111606,2021,902,28842,31.273836765827614
3111705,2021,108,4548,23.7467018469657
3111804,2021,428,12201,35.079091877714944
3111903,2021,88,5594,15.731140507686808
3112000,2021,398,14888,26.732939279957012
3112059,2021,92,4551,20.21533728850802
3112109,2021,147,5451,26.96752889378096
3112208,2021,113,4634,24.38498057833405
3112307,2021,1007,38057,26.460309535696457
3112406,2021,156,6890,22.641509433962263
3112505,2021,262,9826,26.66395277834317
3112604,2021,598,16234,36.83626955771837
3112653,2021,95,5514,17.22887196227784
3112703,2021,324,15313,21.158492783909097
3112802,2021,423,8663,48.82835045596214
3112901,2021,116,9308,12.462397937258272
3113008,2021,564,23780,23.717409587888984
3113107,2021,90,3166,28.427037271004423
3113206,2021,927,25669,36.113600062332
3113305,2021,1313,33011,39.774620581018446
3113404,2021,4119,92603,44.48020042547218
3113503,2021,243,9414,25.81261950286807
3113602,2021,190,6792,27.974087161366313
3113701,2021,598,18674,32.02313376887651
3113800,2021,112,2646,42.32804232804233
3113909,2021,312,12182,25.611558036447217
3114006,2021,321,11511,27.88636955955173
3114105,2021,382,14947,25.55696795343547
3114204,2021,1051,22693,46.31384127263914
3114303,2021,1153,30334,38.010153622997294
3114402,2021,701,21268,32.96031596765093
3114501,2021,645,19559,32.97714607086252
3114550,2021,467,10066,46.393800913967816
3114600,2021,136,4049,33.588540380340824
3114709,2021,127,3597,35.30720044481512
3114808,2021,107,4461,23.985653440932527
3114907,2021,62,2254,27.50665483584738
3115003,2021,138,3092,44.63130659767141
3115102,2021,386,17740,21.758737316798197
3115201,2021,107,3946,27.116066903193108
3115300,2021,4465,75540,59.10775747948107
3115359,2021,285,5421,52.57332595462092
3115409,2021,67,3653,18.341089515466738
3115458,2021,138,6257,22.055298066165893
3115474,2021,131,4965,26.384692849949648
3115508,2021,758,21610,35.07635354002777
3115607,2021,53,1157,45.808124459809854
3115706,2021,148,7046,21.004825432869712
3115805,2021,190,10346,18.36458534699401
3115904,2021,115,3186,36.095417451349654
3116001,2021,217,5699,38.07685558869977
3116100,2021,271,15345,17.660475724991855
3116159,2021,354,13953,25.37088798107934
3116209,2021,149,2671,55.784350430550354
3116308,2021,91,6799,13.38432122370937
3116407,2021,134,4853,27.61178652379971
3116506,2021,176,7514,23.422943838168752
3116605,2021,1659,28859,57.48639939013826
3116704,2021,267,7594,35.159336318145904
3116803,2021,150,8841,16.9664065151001
3116902,2021,162,3120,51.92307692307692
3117009,2021,161,6774,23.76734573368763
3117108,2021,265,10322,25.673319124200738
3117207,2021,76,2813,27.017419125488804
3117306,2021,1040,28346,36.689479997177735
3117405,2021,109,4578,23.80952380952381
3117504,2021,1641,17503,93.7553562246472
3117603,2021,354,5533,63.97975781673595
3117702,2021,293,13684,21.411867874890383
3117801,2021,391,11748,33.2822608103507
3117836,2021,183,7686,23.80952380952381
3117876,2021,1149,6800,168.97058823529412
3117900,2021,299,12082,24.747558351266346
3118007,2021,3710,55309,67.07769079173372
3118106,2021,106,5046,21.00673801030519
3118205,2021,260,6969,37.30807863395035
3118304,2021,4916,129606,37.9303427310464
3118403,2021,632,22949,27.53932633230206
3118502,2021,54,1784,30.269058295964125
3118601,2021,39498,668949,59.04485992205684
3118700,2021,227,9128,24.868536371603856
3118809,2021,679,26611,25.515764157679154
3118908,2021,154,8897,17.309205350118017
3119005,2021,150,3542,42.34895539243365
3119104,2021,681,23668,28.773026871725538
3119203,2021,170,9943,17.097455496329076
3119302,2021,1419,27966,50.74018450976185
3119401,2021,3952,110290,35.83280442469852
3119500,2021,170,9215,18.448182311448726
3119609,2021,99,3090,32.03883495145631
3119708,2021,116,3441,33.711130485324034
3119807,2021,98,3191,30.71137574428079
3119906,2021,95,3694,25.717379534380076
3119955,2021,298,6382,46.69382638671263
3120003,2021,74,2728,27.126099706744867
3120102,2021,162,4423,36.6267239430251
3120151,2021,130,6760,19.23076923076923
